0	0
0	2
0	5
3	65
3	66
4	18
7	9
8	263
11	64
12	98
14	419
18	7
19	33
21	5
26	49
38	12
44	78
46	144
48	106
48	420
49	102
51	15
51	69
52	4
53	4
60	19
60	282
61	28
63	97
64	22
65	37
66	78
67	20
68	24
72	24
72	43
73	25
76	11
78	349
79	266
84	28
85	292
87	143
88	29
89	143
90	603
96	170
98	18
102	95
105	429
106	278
107	35
108	60
109	54
109	91
113	18
117	272
119	350
125	11
126	48
130	48
130	89
132	52
135	34
135	52
138	159
139	60
141	295
141	296
144	315
151	307
157	69
158	72
160	70
163	178
165	123
166	1126
166	1127
167	75
169	305
170	1129
171	306
174	1644
177	424
179	78
179	111
179	128
180	512
182	81
182	285
184	82
184	358
185	293
186	358
187	166
187	617
190	749
192	85
194	215
195	38
195	87
196	432
196	434
198	368
199	460
200	317
204	56
205	33
208	118
208	184
213	97
215	102
217	438
217	439
218	178
219	69
222	508
226	125
229	75
231	20
231	111
233	129
235	113
238	270
239	432
239	755
240	479
240	481
242	1653
243	100
243	117
243	308
244	133
247	118
247	184
249	758
250	439
255	197
257	126
258	322
264	194
265	225
271	141
272	13
272	140
274	1656
274	1657
275	636
280	763
280	765
284	604
288	564
292	2554
294	346
297	346
301	18
301	681
302	155
303	208
305	154
308	841
310	648
312	78
313	450
313	1186
314	1189
320	479
321	290
329	1666
334	328
346	534
349	187
350	188
353	235
353	237
354	240
356	1012
357	773
359	774
360	194
360	471
362	622
364	654
365	244
366	472
368	847
374	567
376	334
377	333
378	480
379	198
380	200
380	635
381	82
383	632
388	23
389	247
391	369
394	206
396	207
397	1260
399	858
404	212
407	1726
410	516
412	1142
413	216
418	217
418	1146
419	377
427	340
429	223
432	1265
433	1268
435	241
436	33
436	490
439	227
439	863
442	1737
447	1151
448	1152
449	303
449	1153
453	231
453	480
456	108
459	234
461	692
463	481
464	240
468	251
469	243
474	664
476	13
477	199
477	348
478	199
480	150
480	247
480	495
481	499
482	529
483	481
484	1679
485	578
491	579
492	1214
493	788
494	579
498	1683
500	1219
502	385
505	114
505	271
508	2704
512	672
515	279
515	872
517	279
517	1272
518	280
521	1274
522	866
524	1125
529	285
530	76
531	283
531	1130
534	342
534	704
537	290
541	156
541	346
544	465
545	388
551	80
552	709
552	711
554	391
559	3355
567	1282
567	1283
568	452
571	413
571	550
571	3360
574	317
574	1047
578	317
583	679
593	24333
594	215
595	2423
595	2563
605	33
606	151
610	484
611	337
611	1825
616	337
616	1151
617	1468
619	902
620	337
626	1289
628	341
633	696
633	2605
636	799
641	98
643	878
644	1295
644	1296
646	899
647	879
654	531
654	1232
655	290
657	359
659	1043
660	465
661	465
661	534
662	186
665	366
665	2716
668	710
672	364
673	390
675	346
679	894
680	1353
682	542
685	373
685	716
689	1310
690	723
692	729
699	377
699	723
700	722
702	899
705	481
706	380
707	183
708	10357
711	1698
712	11
714	298
714	389
715	1174
716	408
716	409
717	393
718	1176
719	413
721	367
726	400
728	1751
729	401
729	729
734	1172
735	1171
736	404
740	4809
743	743
744	369
745	744
750	1313
752	346
755	548
756	548
756	808
757	548
759	734
759	736
766	740
766	2568
767	742
768	3367
769	910
775	64
777	151
783	81
784	424
785	160
785	426
788	167
791	965
792	84
792	428
794	100
795	430
803	331
804	1408
805	3082
806	2574
809	439
809	814
816	1657
817	3437
821	765
822	144
823	764
824	3442
828	1985
837	1186
837	1942
838	452
840	158
842	1188
843	1192
844	456
844	1191
846	2658
847	1481
849	817
850	629
853	1667
857	294
861	2577
864	186
865	1717
866	584
868	132
868	920
871	777
874	1766
878	297
878	1486
882	3372
885	1708
886	475
890	781
894	455
894	479
895	481
897	18
897	445
899	1206
900	1207
900	1950
901	1950
904	241
904	3447
905	577
910	2725
916	250
923	497
926	1769
927	2586
928	927
931	1682
933	502
935	1501
936	646
937	1954
938	1562
942	5938
