0	13
0	16
0	41
0	139
1	10
1	12
1	19
1	31
1	96
1	118
1	734
1	736
2	780
4	155
4	508
6	69
6	301
6	612
6	727
6	1173
7	61
7	319
7	366
7	368
7	421
7	437
7	782
7	1174
7	1246
7	1260
7	1264
7	1279
8	4
8	20
8	40
8	104
8	235
8	312
8	545
8	586
8	624
8	961
8	1169
8	1323
9	1397
9	1404
11	576
11	1304
12	332
12	555
14	1906
15	135
15	286
15	370
15	738
15	983
15	2024
15	2031
15	2035
15	2059
15	2064
15	2065
16	73
16	386
17	107
17	135
17	849
17	980
17	1529
17	2253
18	89
18	100
18	382
18	401
18	449
18	766
18	863
18	994
18	1130
18	1167
18	1280
18	1312
18	2069
18	2321
19	2368
19	2375
20	4
20	51
20	102
20	549
20	552
20	555
20	689
20	1754
21	61
21	65
21	66
21	237
21	310
21	373
21	383
21	388
21	404
21	652
21	750
21	805
21	883
21	971
21	1248
21	1890
21	2437
21	2455
22	27
22	55
22	382
22	441
22	443
22	830
22	2507
23	69
23	100
23	369
23	407
23	421
23	557
23	735
23	1253
23	1272
23	1401
23	1483
23	2066
23	2561
23	3841
23	3979
23	5829
23	6059
24	20
24	30
24	61
24	77
24	78
24	195
24	416
24	1191
24	1323
24	1406
24	1623
24	2478
24	2648
25	132
25	326
25	428
25	445
25	447
25	639
25	684
25	766
26	38
26	57
26	103
26	122
26	296
26	319
26	368
26	410
26	663
26	979
26	1027
26	1218
26	1259
26	1283
26	1815
26	2139
26	2276
26	2721
27	4
27	19
27	30
27	44
27	66
27	101
27	165
27	195
27	239
27	338
27	386
27	588
27	652
27	852
27	890
27	1293
27	1761
27	1945
27	2029
27	2220
27	2566
27	15967
27	71383
28	2812
28	2814
29	10
29	165
29	366
29	409
29	699
29	700
30	45
30	72
30	78
30	83
30	215
30	229
30	232
30	233
30	319
30	327
30	353
30	377
30	683
30	748
30	1014
30	1033
30	1293
30	1933
30	2046
30	2487
30	2908
30	4326
30	4339
30	5761
31	96
31	620
31	944
31	1164
31	1235
31	2068
31	2537
31	4563
31	5921
31	15109
32	60
32	73
32	117
32	127
32	365
32	625
32	627
32	792
32	1185
32	3047
32	3056
32	3073
32	3080
33	89
33	106
33	108
33	122
33	233
33	334
33	441
33	1272
34	25
34	234
34	637
34	885
34	1015
34	2445
34	2905
35	101
35	128
35	434
35	1432
35	2479
35	2867
35	3172
35	3182
36	60
36	1346
36	2640
36	3286
37	443
37	3338
38	1033
38	2366
38	3347
39	51
39	168
39	277
39	385
39	684
39	704
39	1592
39	2228
39	2810
39	3368
39	3373
39	3375
40	75
40	295
40	318
40	454
40	546
40	550
40	700
40	1002
40	1276
40	1650
40	2149
40	2200
40	2690
40	2950
40	3255
40	3394
40	3408
40	3430
40	3440
40	3446
40	3451
40	3783
40	3932
40	6039
40	6247
40	11834
40	13266
40	17874
40	19660
40	42819
40	51363
41	318
41	549
41	558
41	971
41	1713
41	2040
41	2479
41	2963
41	3557
42	3473
43	22
43	289
43	620
44	108
44	233
44	375
44	401
44	421
44	916
44	953
44	1036
44	1106
44	1615
44	2644
44	3106
45	395
45	663
45	1918
46	165
46	2336
47	5
47	195
47	233
47	357
47	369
47	663
47	723
48	746
48	3185
50	53
50	126
50	917
50	3901
50	3905
51	103
51	369
51	3977
54	135
54	409
54	737
54	1173
54	1316
54	1516
54	1572
54	1576
54	2045
54	2364
54	3420
55	53
55	125
55	398
55	1621
56	725
56	1747
57	59
57	74
57	75
57	109
57	124
57	735
57	1075
57	1248
58	0
58	763
58	848
58	1033
58	2144
58	4270
59	117
59	128
59	132
59	195
59	649
59	656
59	952
59	1256
59	1514
59	1747
59	2548
59	3723
59	4336
61	21
61	63
61	333
61	442
61	2561
61	3184
62	68
62	364
62	395
62	421
62	438
62	456
62	644
62	696
62	954
62	955
62	1016
62	1256
62	1572
62	1695
62	2180
62	2219
62	2630
62	2896
62	3683
62	4081
62	4253
62	4552
62	4560
62	4561
62	5908
62	71404
63	46
63	143
64	107
64	427
64	563
64	860
64	3365
64	4337
64	4694
65	34
65	1178
66	845
66	850
66	2059
67	24
67	234
67	368
67	426
67	443
67	1448
67	1885
67	3174
67	4070
67	4724
67	4769
68	24
68	75
68	93
68	402
68	576
68	782
68	947
68	1309
69	10
69	14
69	30
69	127
69	375
69	725
70	28
70	37
70	169
70	776
70	917
70	1024
70	1218
70	1749
71	30
71	41
71	254
71	408
71	942
71	1740
71	2487
71	4860
72	61
72	779
72	1019
73	1173
73	1401
73	1626
73	2537
73	3277
73	4055
73	4948
74	0
74	77
74	127
74	414
74	447
74	550
74	2052
74	2228
75	11
75	165
75	333
75	737
75	854
75	860
75	883
75	1314
75	5073
75	5078
76	81
77	68
77	74
77	725
77	1167
77	1178
77	1268
77	2303
77	5118
78	0
78	771
78	1191
78	4073
78	5137
79	37
79	74
79	81
79	301
79	1007
79	2115
80	5
80	888
80	5144
81	18
81	141
81	647
81	789
81	2977
81	3174
81	4941
81	5262
81	5273
81	5302
82	79
82	83
82	415
82	425
82	636
83	787
84	40
84	101
84	228
84	407
84	993
84	1716
84	2479
85	123
86	0
86	18
86	51
86	97
86	120
86	368
86	1304
86	1935
87	1173
87	2470
88	586
88	1075
88	2904
89	2
89	24
89	73
89	74
89	357
89	555
89	722
92	26
92	74
92	210
92	1015
93	27
93	44
94	35
94	63
94	829
94	1263
94	2239
94	2953
94	5630
95	1192
95	3599
96	50
96	367
96	664
96	1206
96	2862
97	50
97	53
97	72
97	1658
97	5676
98	293
98	388
99	26
99	83
99	382
100	55
100	393
100	726
101	43
101	75
101	357
101	440
101	563
101	614
101	640
101	730
101	2231
101	2512
101	5767
102	11
102	28
102	597
102	3005
102	3560
103	35
103	141
103	402
103	721
103	1191
103	2511
104	27
105	745
106	104
106	2656
107	1177
107	3274
107	4118
108	59
108	1776
108	2174
108	3420
108	4573
109	34
109	49
109	108
109	334
109	588
109	805
109	925
109	1254
109	1652
109	2308
109	2576
109	2851
109	3694
109	6139
110	97
110	365
110	1083
110	1532
111	96
111	994
112	165
112	421
112	663
112	702
112	2062
113	4
113	5
113	37
113	116
113	289
113	555
113	779
113	2062
113	6111
114	130
114	719
114	1191
114	1635
114	3264
114	3276
114	4614
114	6169
115	24
115	103
115	136
115	223
115	437
115	441
115	735
115	848
115	1181
115	1186
115	1247
115	1263
115	1306
115	2425
115	2511
115	2962
115	3060
115	3062
115	5956
115	6298
116	2
116	66
116	140
116	548
116	1179
116	2294
116	2630
116	4187
117	143
118	5
118	51
118	440
118	563
119	78
119	113
119	127
119	323
119	426
119	563
119	2960
119	2982
119	4560
120	223
120	425
120	664
120	1265
120	1323
120	1531
121	2030
121	6426
122	45
122	786
122	1179
122	3116
123	39
123	102
123	295
123	410
123	530
123	1163
123	2710
123	4313
123	5128
