0	2
0	17
0	76
0	137
0	161
0	173
0	196
0	200
1	2370
1	4797
1	4847
1	4849
1	4863
1	4868
1	4893
1	4895
3	825
4	897
4	4173
4	4946
4	4950
4	4970
5	5
5	410
5	5015
5	5024
5	5034
5	5039
5	5041
6	5031
7	5083
8	162
8	345
8	806
8	906
8	1696
8	1971
8	2330
8	2413
8	2520
8	5096
8	5185
8	5196
8	5218
8	5223
8	5224
8	5232
8	5244
8	5283
8	5292
8	5296
8	5355
8	5395
9	17
9	174
9	192
9	722
9	973
9	979
9	1542
9	1673
9	2136
9	4832
9	5041
10	2801
11	93
11	1392
11	5464
11	5466
11	5479
11	5494
11	5511
11	5515
11	5543
11	5559
11	5584
11	5589
11	5613
11	5615
13	5669
14	1394
14	1528
14	2494
14	4734
15	5
15	418
15	765
15	5727
15	5734
15	5737
15	5764
16	1518
16	5253
16	5281
16	5790
16	5808
16	5811
16	5816
16	5827
16	5840
16	5844
16	5860
16	5880
17	3
17	9
17	55
17	89
17	116
17	137
17	194
17	342
17	404
17	650
17	935
17	1009
17	1139
17	1273
17	1377
17	1490
17	1600
17	1814
17	2016
17	2217
17	2707
17	2758
17	2763
17	2779
19	165
19	1079
21	1933
21	4892
22	1155
22	2646
22	5730
22	5943
22	5951
22	5980
22	6015
22	6033
22	6045
24	717
25	265
25	404
25	2798
25	4560
25	5216
25	6091
25	6099
25	6104
25	6115
25	6123
25	6153
25	6196
25	6207
25	6215
25	6229
25	6256
26	17
26	5257
26	5564
26	6305
26	6355
26	6387
28	6441
28	6460
30	6466
34	6479
34	6481
34	6496
35	2852
35	6534
35	6550
35	6554
35	6569
35	6594
37	81
37	195
37	819
37	1348
37	1996
37	2050
37	4858
37	5523
37	6704
37	6842
37	6843
37	6848
37	6855
37	6862
37	6865
37	6877
37	6888
37	6943
37	6982
37	6986
37	7022
37	7110
37	7119
37	7186
37	7191
37	7217
37	7219
37	7225
37	7259
37	7266
37	7302
37	7323
37	7342
37	7363
37	7408
37	7413
37	7423
37	7443
37	7455
37	7458
37	7471
37	7554
37	7560
37	7615
37	7660
37	7680
37	7707
37	7711
37	7745
37	7773
38	219
38	2494
38	2504
43	5000
43	5013
43	5031
43	5528
43	5625
43	6392
43	6604
43	7868
43	7875
43	7886
44	5102
44	7979
45	0
45	2504
45	2830
47	5395
49	8
49	49
49	141
49	265
49	324
49	641
49	717
49	933
49	1193
49	1255
49	1781
49	2067
49	2206
49	2452
49	2500
49	2947
49	4198
49	5088
49	5267
49	5290
49	5312
49	5350
49	5403
49	5440
49	5485
49	5570
49	5722
49	8102
49	8105
49	8123
49	8144
49	8235
49	8255
49	8363
49	8366
50	52
50	174
50	194
50	1016
50	1229
50	1374
50	2362
50	2473
50	2554
50	8089
50	8138
50	8411
50	8467
51	5314
51	6125
51	8557
51	8626
52	342
52	408
52	533
52	955
52	2488
52	5593
52	5722
52	5969
52	6098
52	7869
52	8676
54	0
54	398
54	453
54	1631
55	8
55	143
55	216
56	8766
56	8767
57	8797
59	2729
59	4945
59	5403
59	5496
59	5695
59	6268
59	7674
59	8845
59	8882
59	8885
59	8904
59	8940
60	405
60	6172
60	7884
61	398
61	1392
61	1658
61	5640
61	5659
61	5699
61	6968
61	8064
61	8989
61	9003
61	9009
61	9020
61	9026
61	9041
61	9118
61	9162
61	9202
61	9210
61	9216
61	9227
61	9245
62	226
62	1651
62	2828
62	4956
62	5453
62	6631
62	8186
62	8800
62	8953
62	9242
62	9275
62	9326
62	9332
62	9334
62	9335
62	9357
63	453
63	2236
68	154
69	998
69	5025
69	5493
69	5537
69	9444
69	9487
69	9488
69	9502
69	9519
69	9523
69	9559
69	9564
69	9595
71	0
71	2553
71	2587
71	3509
71	4682
71	5795
71	6335
71	9546
71	9626
71	9644
71	9725
71	9727
71	9758
72	9764
73	7873
73	9766
74	6494
74	9784
75	405
77	381
77	2830
77	5013
77	6604
77	9431
77	9814
77	9815
77	9816
77	9831
77	9855
77	9899
78	21
82	9802
82	9927
84	9
84	587
84	2791
84	2813
84	5966
84	9991
86	5526
86	6314
86	8074
86	8182
86	10011
88	5593
88	6234
88	10070
88	10101
88	10118
88	10125
88	10146
88	10150
88	10188
88	10198
88	10205
88	10219
89	189
90	7998
91	5656
91	7724
92	0
93	93
93	844
94	2222
94	3110
94	6468
94	10297
94	10300
94	10312
94	10332
94	10359
94	10385
95	0
95	2541
95	8171
96	1645
96	2494
96	9433
97	97
97	10480
98	10086
98	10510
99	10560
100	0
100	1024
100	5770
100	5905
100	8100
100	10567
100	10620
100	10628
102	2553
102	3462
102	4813
102	10680
103	10714
105	403
105	4796
105	6440
105	7021
105	8474
105	9313
106	180
106	1366
106	2378
106	6571
106	10768
106	10770
106	10776
107	800
107	4204
107	5730
107	9014
107	10832
107	10837
107	10838
107	10853
108	108
108	1739
108	3180
108	10883
109	37
109	1308
109	6654
109	10885
110	413
112	8947
113	8437
113	10923
113	10939
114	519
114	5151
114	6026
114	11011
114	11013
115	2533
115	11057
115	11058
115	11059
116	6214
117	245
117	5652
117	6466
117	6620
117	11094
117	11106
118	1533
118	1811
118	3502
118	4809
118	5342
118	5588
118	5856
118	9488
118	10844
118	10857
118	11116
118	11123
118	11140
118	11167
118	11172
118	11188
118	11194
118	11233
118	11264
119	1435
122	5211
122	10513
122	11331
122	11349
123	5439
123	6295
123	6469
123	8561
123	11367
124	3161
124	4826
125	226
125	408
125	565
125	5742
125	11092
126	126
128	385
128	1294
128	4844
128	7878
128	11486
128	11491
130	130
130	8591
131	0
131	1308
131	4824
131	5742
131	5886
131	6712
131	9911
131	11603
131	11609
132	11625
133	11627
134	2820
134	5706
134	5710
135	0
135	135
135	9088
135	11661
136	5613
136	6182
136	11710
138	8
138	1210
139	3350
139	5468
139	5616
139	5810
139	6284
139	8064
139	9062
139	10168
139	10549
139	11759
139	11776
139	11786
139	11825
140	3378
140	11831
140	11833
141	2519
141	4836
141	5029
141	6415
141	6678
141	8560
141	9773
141	10045
141	11842
141	11908
142	5446
143	8736
144	154
144	4263
144	4661
144	7967
144	9081
144	11668
144	11845
144	11974
145	4885
145	6161
145	6520
145	9773
147	12043
148	10523
150	3
150	5407
152	398
152	5403
152	11788
152	12139
152	12172
153	153
153	398
153	2900
153	12181
154	17
154	84
154	109
154	141
154	169
154	321
154	523
154	760
154	893
154	1101
154	1408
154	1505
154	2504
154	4828
154	7209
154	8312
154	12202
155	5310
155	5557
156	405
156	4828
156	10004
156	12260
156	12263
156	12274
157	398
158	2386
158	2529
158	5526
158	7720
158	8074
160	1036
160	1856
160	3231
160	5581
160	6604
160	9410
160	10947
160	12299
160	12312
160	12317
160	12325
160	12336
160	12345
160	12364
160	12368
161	12418
161	12419
162	5670
163	1971
163	4805
163	5403
164	9782
167	10370
168	404
169	128
169	169
169	2828
169	4794
169	12498
169	12504
170	229
171	383
171	2243
174	601
174	827
174	1435
174	5690
174	7959
174	12588
174	12593
174	12597
174	12600
175	6314
175	9653
175	11068
175	12640
177	2504
178	1637
178	3127
178	3451
178	4976
178	6712
178	7964
178	10627
178	11499
178	12754
178	12755
178	12868
178	12871
178	12873
178	12878
178	12879
178	12884
179	1130
179	12892
180	410
180	2553
180	5588
180	12911
180	12924
180	12961
180	12969
182	13011
183	516
183	13016
185	13034
187	533
187	1509
187	1631
187	1632
187	2540
187	5144
187	5179
187	5216
187	6422
187	6688
187	10044
187	13043
187	13044
188	473
188	1302
188	1545
188	1909
188	5523
188	6147
188	6699
188	8236
188	8687
188	10801
188	10848
188	13072
188	13086
188	13092
188	13095
189	68
189	1766
189	2488
189	2501
189	2505
189	2524
189	2530
192	1430
192	1587
192	5050
192	5466
192	5689
192	11464
192	13179
192	13180
192	13193
193	274
193	413
193	5719
193	7823
193	7975
193	9592
193	11447
193	11986
193	13271
193	13277
195	5
195	226
195	1657
195	1829
195	2222
195	5124
195	5133
195	5265
195	5379
195	5389
195	5499
195	5517
195	5577
195	5585
195	5836
195	7213
195	8074
195	10012
195	13320
195	13322
199	324
199	1631
199	5045
199	5333
199	10020
203	5625
206	8
206	194
206	1509
206	1619
206	2365
206	2489
206	4197
206	4903
206	5206
206	6710
206	8081
206	13451
206	13544
207	638
207	6580
207	9630
207	13575
207	13580
207	13582
207	13587
207	13588
207	13594
207	13678
208	8971
211	8031
212	212
214	9180
214	13743
215	2320
215	5299
215	6879
215	8242
215	13758
215	13760
215	13762
215	13764
216	43
216	98
216	196
216	532
216	546
216	830
216	1099
216	1230
216	1268
216	1419
216	1794
216	2132
216	2571
216	2820
216	4333
216	5022
216	5173
216	5755
216	9247
216	10568
216	10958
216	11490
216	12139
216	13772
216	13784
216	13785
216	13799
216	13807
216	13856
216	13874
216	13882
216	13885
216	13891
216	13949
216	13992
216	14028
216	14032
216	14035
216	14045
216	14058
217	223
217	257
217	457
217	838
217	904
217	1006
217	1142
217	1143
217	1166
217	1175
217	1311
217	1682
217	1704
217	2085
217	2170
217	2186
217	2768
217	2796
217	2827
217	4465
217	4772
217	4972
217	5740
217	5767
217	5991
217	6718
217	6935
217	10143
217	13061
217	13898
217	13948
217	14175
217	14210
217	14250
217	14276
217	14279
217	14284
217	14300
217	14415
217	14428
217	14432
217	14435
217	14493
217	14502
217	14510
217	14553
217	14564
217	14566
217	14584
217	14585
217	14590
217	14591
217	14638
217	14647
217	14653
217	14694
217	14709
217	14726
217	14749
217	14767
217	14792
217	14797
217	14802
217	14805
217	14828
217	14858
217	14881
217	14886
217	14930
218	4450
218	5330
218	15686
219	1519
219	2201
219	2503
219	2963
219	3999
219	4421
219	4442
219	4603
219	5269
219	12966
219	15732
219	15747
219	15762
220	3360
220	5082
220	11159
220	11360
220	16942
220	16957
220	16970
220	16972
220	16978
220	16979
221	5564
221	11405
221	18179
222	19843
223	4958
223	5837
223	8859
223	9477
223	20140
223	20165
223	20171
223	20178
223	20186
223	20187
223	20190
224	2577
224	5649
224	8593
224	9015
224	9176
224	11187
224	15108
224	17781
224	17970
224	20234
224	20259
224	20276
224	20280
224	20282
224	20293
224	20307
224	20311
224	20313
225	847
226	8674
226	9793
226	10093
227	1099
227	2764
227	5230
227	8747
227	10844
227	11467
227	16936
228	1
228	5022
228	19240
230	265
230	3115
230	3711
230	4823
230	5652
230	11249
230	11364
230	12689
230	13683
230	20932
230	22390
230	25268
230	25270
230	25272
231	7878
231	19527
232	1248
232	4794
232	4804
232	10688
232	26091
233	3482
233	4986
233	5031
233	6604
233	10436
233	10899
233	12613
233	14686
233	15739
233	26691
233	26713
233	26724
234	2494
234	5322
234	6669
234	9497
234	26763
235	5322
235	8731
235	28916
235	28918
235	28933
235	28938
236	1650
236	7869
236	8777
236	30691
237	1
237	404
237	452
237	552
237	1509
237	3015
237	16318
237	31273
237	31279
238	2491
238	2526
238	2960
238	4829
238	4837
238	5862
238	6754
238	8653
238	9548
238	10071
238	12317
238	13320
238	21185
238	31306
238	31325
238	31336
240	8
240	17
240	246
240	1455
240	3765
240	10512
240	10523
241	6128
241	8180
241	9611
241	10936
241	12656
241	15735
241	24328
241	33038
242	11
242	187
242	1723
242	1865
242	1983
242	4844
242	6435
242	6804
242	8128
242	10841
242	26617
242	33140
243	1834
243	4801
243	33467
244	2587
244	5402
244	5438
244	19031
244	24091
245	137
245	835
245	1906
245	1963
245	2453
245	4864
245	6174
245	7334
245	9424
245	10019
245	11168
245	12538
245	17652
245	18364
245	19244
245	22541
245	23511
245	26696
245	31905
245	32093
245	34942
245	34956
245	34981
245	35001
246	783
246	11106
246	23863
246	36005
246	36023
247	2450
247	2867
247	4821
247	5244
247	9081
247	9324
247	9510
247	16008
247	16520
247	18335
247	21625
247	36168
248	1290
248	1839
248	2017
248	2507
248	2774
248	2903
248	3134
248	3502
248	3506
248	4927
248	5285
248	5653
248	6222
248	6295
248	8057
248	8171
248	8843
248	9419
248	9695
248	10044
248	13905
248	14040
248	15109
248	16160
248	16811
248	18244
248	25528
248	26960
248	27317
248	38919
248	38929
250	4692
251	217
251	1294
251	4003
251	6116
251	11489
251	17303
251	18075
251	18539
252	226
253	4826
253	5652
254	29511
258	5538
258	9324
258	10561
258	10816
258	13440
258	14609
258	17106
258	42314
259	105
259	583
259	899
259	4012
259	8079
259	42339
259	42341
260	15937
260	17549
261	1210
261	2155
261	2792
261	4876
261	5577
261	5970
261	6314
261	15544
261	42356
262	2312
262	3977
262	4209
262	5329
262	8232
262	8569
262	9604
262	13061
262	13962
262	37960
264	59
264	773
264	848
264	2904
264	3170
264	4217
264	4515
264	5047
264	5993
264	6307
264	6537
264	7003
264	10413
264	15006
264	15202
264	16932
264	32512
264	42389
265	42433
266	2446
266	10036
267	1
267	1312
267	1436
267	1740
267	2545
267	2783
267	4832
267	5731
267	5810
267	8002
267	9302
267	11145
267	12362
267	14830
267	16911
267	27341
267	28179
267	38532
267	39803
267	41095
268	1
268	4316
268	5141
268	6325
268	6491
268	12401
269	4804
269	8148
270	35
270	92
270	163
270	267
270	862
270	1159
270	1165
270	1235
270	1327
270	1334
270	1341
270	1345
270	1505
270	1519
270	1650
270	1704
270	1738
270	1809
270	1835
270	2010
270	2082
270	2444
270	2966
270	2989
270	3392
270	3619
270	3661
270	3853
270	3874
270	3994
270	4177
270	4450
270	4545
270	4858
270	5295
270	5600
270	5895
270	5915
270	5992
270	6405
270	6712
270	7252
270	7310
270	7864
270	8106
270	8392
270	8621
270	8635
270	9643
270	9980
270	10594
270	10708
270	10960
270	11769
270	11840
270	12206
270	12208
270	13720
270	13809
270	13874
270	13880
270	13968
270	14042
270	14046
270	14214
270	14722
270	14859
270	15028
270	15454
270	17520
270	17544
270	18786
270	20946
270	21463
270	21604
270	23494
270	23573
270	24738
270	26121
270	26659
270	27521
270	28215
270	28398
270	30542
270	31485
270	31913
270	32280
270	32560
270	32592
270	32833
270	33450
270	35078
270	35270
270	39065
270	41469
270	41474
270	42484
270	42497
270	42503
270	42528
270	42550
272	192
272	1123
272	6214
272	30837
273	211
273	1327
273	5516
273	15005
273	31761
273	42634
274	1044
274	1436
274	1641
274	1880
274	2038
274	2209
274	2454
