2	6
5	6
12	57
13	60
16	4
17	187
18	1053
24	34
27	9
27	57
30	1032
31	48
32	50
34	5
35	7331
37	49
37	1055
38	5
42	2341
45	1061
52	19
53	25
53	64
53	65
55	11
56	1148
61	27
62	71
63	78
64	30
70	29
73	13
74	27
76	28412
77	27
78	14
79	1216
81	106
81	172
83	347
83	447
87	2704
93	406
94	2877
96	1920
99	18
99	347
102	2041
104	421
104	34399
105	21
107	209
108	353
108	403
111	27
111	209
114	74
118	32941
119	29
122	75
124	1924
137	34
139	149
143	1156
147	79
156	38
158	7937
159	159
161	39
177	2514
182	1040
185	41
186	43
186	99
201	5
201	178
202	2524
203	50
203	79104
205	362
206	174
208	1636
209	1632
212	1934
217	51
218	1526
219	1527
222	50
223	1986
223	2898
230	48
231	5
232	2750
235	2391
239	247
240	190
243	2750
251	8
255	89
257	60
258	8
258	2753
262	4966
272	132
272	197
272	1099
275	126
275	199
276	31
282	31
282	69
286	1064
294	1217
295	18431
295	28413
298	272
301	215
303	19
305	400
305	1217
307	2962
309	151
316	3951
317	83
321	1539
322	38
324	38
326	1565
329	35
330	4962
331	4962
332	63
333	1117
340	155
342	10262
347	225
348	161
352	167
353	296
358	41
358	170
363	1085
366	2758
367	5520
372	105
376	46
378	5287
378	5291
381	174
383	111
384	234
388	112
389	5
390	184
392	106
392	184
397	50
401	5617
403	12458
404	53
404	257211
410	47
412	4054
413	121
413	196
415	122
415	191
416	54
417	56
420	193
427	3328
430	65
434	29
434	249
435	508
437	131
437	199
447	133
454	1921
455	260
458	139
458	205
460	27
468	1553
471	144
471	2966
472	3163
475	1554
476	3725
477	147
482	41
483	149
485	150
488	1958
491	20041
492	1181
498	152
500	2391
504	1076
505	93
505	234
509	168
510	2771
512	79
512	81
512	1075
513	1565
515	63
520	92
521	164
523	85
529	168
529	169
531	170
535	1085
543	51
547	7623
551	299
552	1123
554	1123
555	3944
556	1123
557	2508
559	1943
560	186
566	553
568	187
570	57
572	1961
579	314
583	199
585	318
585	319
589	8478
593	200
593	380
594	366
599	134
603	324
607	69
611	140
618	268
620	266
622	215
624	76
624	214
632	1181
633	435
633	436
634	1186
634	2564
635	1181
635	1183
636	1183
636	1184
642	284
646	151
646	1154
647	285
647	289
648	1153
657	102
659	4216
660	3236
661	4216
670	1575
674	12465
681	113
682	301
686	3530
687	383
691	5
700	3964
702	3966
707	243
714	14301
714	14306
716	1570
721	1135
725	3972
727	380
728	329
736	24
736	140
742	257
745	29
749	12
749	208
749	324
756	214
759	268
762	1170
769	2437
770	3024
776	1173
776	1174
777	383
781	9331
781	9332
786	50
788	392
789	15334
790	347
793	344
796	105
799	282
802	13823
805	2222
806	285
806	288
814	41
818	1575
827	2225
828	6240
833	302
839	362
842	359
844	189
845	5
845	78089
846	748
854	3985
854	3988
857	259
861	84800
865	50
866	272
866	4070
870	265
873	336
881	4973
888	25382
892	334
896	1173
898	332
904	393
904	398
906	440
909	393
911	1181
912	341
